"","NODES","EDGES","VARS","FUNCS","LOOPS","SMCC","CRT.S0","CPU.S0","TIM.S0","CRT.S10","CPU.S10","TIM.S10","CRT.S20","CPU.S20","TIM.S20","CRT.S30","CPU.S30","TIM.S30","CRT.S40","CPU.S40","TIM.S40","CRT.S50","CPU.S50","TIM.S50"
"1",2575,2967,461,148,3,288,0,7.722263764,2000,0,8.335864094,2000,0,8.335864094,2000,0,8.335864094,2000,0,8.335864094,2000,0,8.335864094,2000
"2",2557,2939,455,146,3,284,0,7.794396725,2000,0,7.584379662,2000,0,7.584379662,2000,0,7.584379662,2000,0,7.584379662,2000,0,7.584379662,2000
"3",4396,5407,1045,257,14,599,0,682.0768147,2000,0,687.4673031,2000,0,681.8452165,2000,0,681.8452165,2000,0,682.5516475,2000,0,682.5516475,2000
"4",4396,5407,1045,257,14,599,0,755.7161284,2000,0,900.3634647,2000,0,900.3545885,2000,0,900.3545885,2000,0,900.3710564,2000,0,900.3710564,2000
"5",4393,5402,1045,257,14,598,0,900.3322025,2000,0,900.3495912,2000,0,900.3312048,2000,0,900.3312048,2000,0,900.3351634,2000,0,900.3351634,2000
"6",4406,5424,1044,257,14,605,0,900.3847376,2000,0,900.3802577,2000,0,900.3491634,2000,0,900.3491634,2000,0,900.7061271,2000,0,900.7061271,2000
"7",4406,5424,1044,257,14,605,0,329.176067,2000,0,900.604001,2000,0,900.604001,2000,1,861.4371946,861.4001946,0,900.604001,2000,1,861.4371946,861.4001946
"8",4400,5413,1043,257,14,601,0,744.9023554,2000,0,745.1266723,2000,0,754.9795563,2000,0,754.9795563,2000,0,746.2126908,2000,0,746.2126908,2000
"9",3365,4038,714,201,7,430,0,900.3261139,2000,0,900.366229,2000,0,900.366229,2000,0,900.3729518,2000,0,900.366229,2000,0,900.366229,2000
"10",3307,3947,697,198,6,415,0,900.3011036,2000,0,900.2995258,2000,0,900.2995258,2000,0,900.3041685,2000,0,900.2995258,2000,0,900.2995258,2000
"11",3101,3661,622,180,6,366,0,250.4063013,2000,0,900.3351401,2000,0,900.3351401,2000,0,900.328132,2000,0,900.3351401,2000,0,900.3351401,2000
"12",3107,3672,623,180,6,366,0,762.1516028,2000,0,669.4798659,2000,0,669.4798659,2000,0,669.4463433,2000,0,669.4798659,2000,0,669.4798659,2000
"13",5237,6566,1286,296,16,791,0,900.2927747,2000,0,900.2911842,2000,0,900.2890018,2000,0,900.2890018,2000,0,15.49026618,2000,0,15.49026618,2000
"14",3356,4033,711,201,6,429,0,900.327381,2000,0,900.3724667,2000,0,900.3724667,2000,0,900.3445484,2000,0,900.3724667,2000,0,900.3724667,2000
"15",3356,4027,711,201,6,429,0,900.3142447,2000,0,900.3090017,2000,0,900.3090017,2000,0,900.3141806,2000,0,900.3090017,2000,0,900.3090017,2000
"16",3421,4115,733,207,6,445,1,84.07943636,84.05443636,1,144.0645075,144.0395075,1,144.0645075,144.0395075,1,144.0645075,144.0395075,1,144.0645075,144.0395075,1,144.0645075,144.0395075
"17",3372,4047,719,201,7,430,1,13.1303528,13.1063528,1,152.9906256,152.9666256,1,153.5710088,153.5470088,1,153.5710088,153.5470088,1,153.5710088,153.5470088,1,153.5710088,153.5470088
"18",3366,4039,715,201,7,430,0,900.3091403,2000,0,900.3753664,2000,0,900.3753664,2000,0,900.388059,2000,0,900.3753664,2000,0,900.3753664,2000
"19",3358,4027,713,201,7,427,0,900.3187809,2000,0,900.3176883,2000,0,900.3176883,2000,0,900.3233772,2000,0,900.3176883,2000,0,900.3176883,2000
"20",3116,3683,627,180,6,369,0,58.60295668,2000,0,21.60374396,2000,0,21.60374396,2000,0,21.60338705,2000,0,21.60374396,2000,0,21.60374396,2000
"21",3281,3928,694,196,6,416,0,296.4763497,2000,0,120.171865,2000,0,120.171865,2000,0,118.9840593,2000,0,120.171865,2000,0,120.171865,2000
"22",3305,3943,694,198,6,415,0,900.3041119,2000,0,650.1827301,2000,0,650.1827301,2000,0,649.1610358,2000,0,650.1827301,2000,0,650.1827301,2000
"23",3345,3998,705,201,7,423,0,900.3170831,2000,0,763.117468,2000,0,763.117468,2000,0,764.0268501,2000,0,763.117468,2000,0,763.117468,2000
"24",3336,3982,695,201,6,420,0,900.3138505,2000,0,762.8333852,2000,0,762.8333852,2000,0,763.6517475,2000,0,762.8333852,2000,0,762.8333852,2000
"25",3340,3987,693,201,6,421,0,900.3737993,2000,0,900.3097266,2000,0,900.3097266,2000,0,900.3145254,2000,0,900.3097266,2000,0,900.3097266,2000
"26",3362,4036,713,201,6,431,0,900.3425921,2000,0,900.353494,2000,0,900.353494,2000,0,900.3949029,2000,0,900.353494,2000,0,900.353494,2000
"27",3365,4040,712,201,6,432,0,900.3620081,2000,0,900.4072986,2000,0,900.4072986,2000,0,900.4517132,2000,0,900.4072986,2000,0,900.4072986,2000
"28",3408,4090,719,207,6,442,0,900.3482928,2000,0,900.3287276,2000,0,900.3287276,2000,0,900.3445369,2000,0,900.3287276,2000,0,900.3287276,2000
"29",3345,3999,705,200,6,425,0,900.3546871,2000,0,900.3435613,2000,0,900.3435613,2000,0,900.3497577,2000,0,900.3435613,2000,0,900.3435613,2000
"30",3318,3970,697,198,6,415,0,900.4229962,2000,0,900.3013612,2000,0,900.3013612,2000,0,900.299419,2000,0,900.3013612,2000,0,900.3013612,2000
"31",3358,4030,712,201,6,428,0,900.3331262,2000,0,564.0867985,2000,0,564.0867985,2000,0,564.3472153,2000,0,564.0867985,2000,0,564.0867985,2000
"32",4428,5459,1054,259,15,596,0,900.3829354,2000,0,900.3982431,2000,0,900.4492129,2000,0,900.4492129,2000,0,900.3963657,2000,0,900.3963657,2000
"33",4408,5435,1051,259,14,600,0,570.376827,2000,0,572.2638168,2000,0,579.902718,2000,0,579.902718,2000,0,587.3910745,2000,0,587.3910745,2000
"34",4414,5442,1055,259,15,598,0,594.5288689,2000,0,592.6727382,2000,0,588.7689351,2000,0,588.7689351,2000,0,594.0433392,2000,0,594.0433392,2000
"35",4416,5448,1060,259,14,600,0,365.4902534,2000,0,365.9263392,2000,0,361.6137751,2000,0,361.6137751,2000,0,376.54406,2000,0,376.54406,2000
"36",4434,5461,1069,257,14,592,0,88.65295666,2000,0,87.12104954,2000,0,87.51072333,2000,0,87.51072333,2000,0,88.01969611,2000,0,88.01969611,2000
"37",4179,5110,968,241,15,544,0,98.25507998,2000,0,97.54316173,2000,0,97.54316173,2000,0,97.54316173,2000,0,98.17488593,2000,0,97.54316173,2000
"38",4182,5115,972,241,15,544,0,433.1632973,2000,0,441.3024139,2000,0,441.3024139,2000,0,441.3024139,2000,0,434.9523295,2000,0,441.3024139,2000
"39",4393,5402,1052,257,14,595,0,300.0061114,2000,0,286.2718364,2000,0,286.5923466,2000,0,286.5923466,2000,0,287.8821091,2000,0,287.8821091,2000
"40",4390,5397,1052,257,14,594,0,900.3325826,2000,0,900.3290123,2000,0,900.3294615,2000,0,900.3294615,2000,0,900.3307173,2000,0,900.3307173,2000
"41",4398,5413,1053,257,14,594,0,804.0637799,2000,0,813.4772148,2000,0,826.3376711,2000,0,826.3376711,2000,0,816.2440416,2000,0,816.2440416,2000
"42",4395,5408,1052,257,14,593,0,637.3229597,2000,0,644.8797225,2000,0,644.4419253,2000,0,644.4419253,2000,0,651.6885733,2000,0,651.6885733,2000
"43",4350,5343,1029,256,14,587,1,663.5101337,663.4741337,1,647.2708932,647.2348932,1,647.2708932,647.2348932,1,670.9407749,670.9047749,1,650.6154726,650.5794726,1,650.6154726,650.5794726
"44",4364,5363,1034,256,14,589,0,491.290957,2000,0,488.5501589,2000,0,487.0558788,2000,0,487.0558788,2000,0,488.5163463,2000,0,488.5163463,2000
"45",4364,5364,1034,256,14,589,1,174.0833274,174.0483274,1,112.8560482,112.8210482,1,112.8560482,112.8210482,1,118.6437586,118.6087586,1,118.6437586,118.6087586,1,118.6437586,118.6087586
"46",4350,5343,1030,256,14,587,1,516.6044693,516.5644693,1,517.8629981,517.8229981,1,517.8629981,517.8229981,1,524.5651969,524.5251969,1,522.8689169,522.8289169,1,522.8689169,522.8289169
"47",4405,5427,1051,259,15,599,0,212.436111,2000,0,208.0398776,2000,0,212.8185913,2000,0,212.8185913,2000,0,211.0262252,2000,0,211.0262252,2000
"48",4413,5440,1056,259,15,599,0,532.5458299,2000,0,528.6323077,2000,0,529.8867004,2000,0,529.8867004,2000,0,527.4180877,2000,0,527.4180877,2000
"49",4151,5067,964,238,14,538,0,78.86640296,2000,0,78.1754888,2000,0,78.1754888,2000,0,78.1754888,2000,0,78.43618164,2000,0,78.1754888,2000
"50",4425,5461,1060,262,14,606,0,900.3196552,2000,0,900.3535447,2000,0,900.3140818,2000,0,900.3140818,2000,0,900.3113039,2000,0,900.3113039,2000
"51",4221,5177,997,244,14,556,0,370.8769058,2000,0,369.8731824,2000,0,369.8731824,2000,0,367.0300032,2000,0,371.8623294,2000,0,369.8731824,2000
"52",4386,5397,1041,259,15,594,0,197.6655045,2000,0,199.7741489,2000,0,200.1795031,2000,0,200.1795031,2000,0,199.2406376,2000,0,199.2406376,2000
"53",4382,5391,1040,259,15,593,0,268.2344055,2000,0,269.1675113,2000,0,268.4788232,2000,0,268.4788232,2000,0,268.9194551,2000,0,268.9194551,2000
"54",4402,5421,1052,259,15,598,0,611.7537678,2000,0,602.0904125,2000,0,601.4697596,2000,0,601.4697596,2000,0,606.88197,2000,0,606.88197,2000
"55",4402,5421,1052,259,15,598,0,629.4096691,2000,0,636.3695399,2000,0,630.4777139,2000,0,630.4777139,2000,0,629.1040384,2000,0,629.1040384,2000
"56",4402,5421,1052,259,15,598,0,688.331823,2000,0,684.7291944,2000,0,690.1470904,2000,0,690.1470904,2000,0,695.6321003,2000,0,695.6321003,2000
"57",4420,5451,1057,259,15,600,0,232.1911033,2000,0,227.4154315,2000,0,228.6458208,2000,0,228.6458208,2000,0,227.3044021,2000,0,227.3044021,2000
"58",4428,5463,1061,259,15,600,0,511.32907,2000,0,900.465649,2000,0,900.5337053,2000,0,900.5337053,2000,0,655.9068924,2000,0,655.9068924,2000
"59",4426,5460,1061,259,15,602,0,255.2122744,2000,0,251.3718143,2000,0,251.2622792,2000,0,251.2622792,2000,0,255.1445688,2000,0,255.1445688,2000
"60",5256,6596,1292,296,16,792,0,87.26971707,2000,0,57.89396633,2000,0,57.92046501,2000,0,57.92046501,2000,0,70.22459716,2000,0,70.22459716,2000
"61",4368,5368,1036,256,14,589,0,149.0178567,2000,0,150.5632441,2000,0,151.4321907,2000,0,151.4321907,2000,0,149.7191488,2000,0,149.7191488,2000
"62",4402,5421,1052,259,15,598,0,601.1363732,2000,0,604.2211573,2000,0,605.8209447,2000,0,605.8209447,2000,0,606.3996518,2000,0,606.3996518,2000
"63",4369,5371,1034,256,14,590,0,259.2833462,2000,0,258.4999131,2000,0,258.4534669,2000,0,258.4534669,2000,0,258.2757339,2000,0,258.2757339,2000
"64",4369,5371,1033,256,14,590,0,606.2942845,2000,0,606.6200525,2000,0,606.3197207,2000,0,606.3197207,2000,0,611.7166034,2000,0,611.7166034,2000
"65",4407,5428,1050,257,14,596,0,900.301544,2000,0,900.2967393,2000,0,900.3024082,2000,0,900.3024082,2000,0,900.2968587,2000,0,900.2968587,2000
"66",4403,5420,1050,257,14,595,0,207.540738,2000,0,205.5675009,2000,0,205.2349564,2000,0,205.2349564,2000,0,208.228608,2000,0,208.228608,2000
"67",4394,5408,1054,257,14,594,0,900.3329975,2000,0,900.3268665,2000,0,900.3309782,2000,0,900.3309782,2000,0,900.3329496,2000,0,900.3329496,2000
"68",4391,5403,1053,257,14,593,0,565.334361,2000,0,561.9149875,2000,0,566.2984776,2000,0,566.2984776,2000,0,567.3014097,2000,0,567.3014097,2000
"69",4391,5401,1049,257,14,596,0,820.4211678,2000,0,815.0728787,2000,0,810.6958227,2000,0,810.6958227,2000,0,822.8090555,2000,0,822.8090555,2000
"70",4388,5396,1049,257,14,595,0,900.3325986,2000,0,900.3341132,2000,0,900.3357392,2000,0,900.3357392,2000,0,900.3411038,2000,0,900.3411038,2000
"71",4402,5419,1051,257,14,596,0,900.3653699,2000,0,900.3826604,2000,0,900.375708,2000,0,900.375708,2000,0,900.3934465,2000,0,900.3934465,2000
"72",4399,5414,1050,257,14,595,0,900.3515206,2000,0,900.350979,2000,0,900.3530532,2000,0,900.3530532,2000,0,900.4234694,2000,0,900.4234694,2000
"73",4348,5339,1030,256,14,587,1,266.54574,266.51674,1,276.3748943,276.3458943,1,276.3748943,276.3458943,1,268.1568983,268.1278983,1,270.4006032,270.3716032,1,270.4006032,270.3716032
"74",4364,5363,1038,256,14,587,0,380.6132755,2000,0,386.243291,2000,0,386.821687,2000,0,386.821687,2000,0,379.9275716,2000,0,379.9275716,2000
"75",4356,5350,1033,256,14,588,0,410.2458829,2000,0,410.2783969,2000,0,410.2783969,2000,0,411.9031369,2000,0,408.4312056,2000,0,408.4312056,2000
"76",4891,6075,1174,286,14,734,0,12.95949042,2000,0,61.87040207,2000,0,61.79641191,2000,0,61.79641191,2000,0,45.44145355,2000,0,45.44145355,2000
"77",4366,5366,1038,257,14,590,0,610.3037406,2000,0,612.8302155,2000,0,610.3259468,2000,0,610.3259468,2000,0,612.8251422,2000,0,612.8251422,2000
"78",4381,5389,1040,256,14,591,0,900.3477807,2000,0,900.3371052,2000,0,900.3413922,2000,0,900.3413922,2000,0,900.3200166,2000,0,900.3200166,2000
"79",4382,5388,1037,257,14,591,0,900.344014,2000,0,900.3575787,2000,0,900.3577895,2000,0,900.3577895,2000,0,900.3613692,2000,0,900.3613692,2000
"80",4382,5388,1037,257,14,591,0,900.340341,2000,0,900.3564557,2000,0,900.355988,2000,0,900.355988,2000,0,900.3361811,2000,0,900.3361811,2000
"81",4382,5388,1037,257,14,591,0,859.7406646,2000,0,848.7895703,2000,0,849.2571853,2000,0,849.2571853,2000,0,862.3842157,2000,0,862.3842157,2000
"82",4374,5378,1035,256,14,593,0,659.5975268,2000,0,654.2449004,2000,0,693.6836739,2000,0,693.6836739,2000,0,650.6835114,2000,0,650.6835114,2000
"83",4366,5367,1036,256,14,589,0,900.3328555,2000,0,900.3412819,2000,0,900.3308241,2000,0,900.3308241,2000,0,900.3441183,2000,0,900.3441183,2000
"84",4366,5366,1038,257,14,590,0,615.1429117,2000,0,614.8356563,2000,0,599.6597706,2000,0,599.6597706,2000,0,612.7698665,2000,0,612.7698665,2000
"85",4362,5360,1036,257,14,590,0,573.5461936,2000,0,561.0674771,2000,0,562.1963717,2000,0,562.1963717,2000,0,575.14323,2000,0,575.14323,2000
"86",4366,5366,1039,257,14,590,0,900.3952714,2000,0,900.370014,2000,0,900.3627763,2000,0,900.3627763,2000,0,900.3575399,2000,0,900.3575399,2000
"87",4354,5347,1029,256,14,590,1,74.08084997,74.04484997,1,70.97016081,70.93416081,1,70.97016081,70.93416081,1,70.17822034,70.14222034,1,72.82411591,72.78811591,1,72.82411591,72.78811591
"88",6219,7617,1372,303,31,892,0,900.3001114,2000,0,900.2947766,2000,0,900.301535,2000,0,900.301535,2000,0,900.301535,2000,0,900.301535,2000
"89",4354,5349,1033,256,14,588,0,313.6206237,2000,0,313.8727703,2000,0,313.8727703,2000,0,317.0996883,2000,0,313.3735463,2000,0,313.3735463,2000
"90",5096,6094,1004,247,22,732,1,6.798886971,6.772886971,1,6.607073251,6.581073251,1,6.854837166,6.828837166,1,6.854837166,6.828837166,1,6.854837166,6.828837166,1,6.854837166,6.828837166
"91",6576,8134,1477,317,31,1002,0,900.3080666,2000,0,900.3058783,2000,0,900.3141238,2000,0,900.3141238,2000,0,900.3141238,2000,0,900.3141238,2000
"92",5090,6088,1002,246,22,731,1,6.541901922,6.512901922,1,6.661297909,6.632297909,1,6.584728206,6.555728206,1,6.584728206,6.555728206,1,6.584728206,6.555728206,1,6.584728206,6.555728206
"93",6575,8134,1481,317,31,1002,0,900.3027685,2000,0,900.2969048,2000,0,900.3029918,2000,0,900.3029918,2000,0,900.3029918,2000,0,900.3029918,2000
"94",4939,5885,959,238,22,694,0,8.25299631,2000,0,10.91282255,2000,0,9.543718691,2000,0,9.543718691,2000,0,9.543718691,2000,0,9.543718691,2000
"95",4939,5885,959,238,22,694,0,8.435748543,2000,0,8.364351505,2000,0,8.672342721,2000,0,8.672342721,2000,0,8.672342721,2000,0,8.672342721,2000
"96",4958,5910,968,238,22,696,0,9.91357385,2000,0,9.867229029,2000,0,9.625886324,2000,0,9.625886324,2000,0,9.625886324,2000,0,9.625886324,2000
"97",4953,5903,965,238,22,694,0,8.644915947,2000,0,47.32262489,2000,0,17.01010103,2000,0,17.01010103,2000,0,17.01010103,2000,0,17.01010103,2000
"98",4956,5907,965,238,22,696,0,8.760089265,2000,0,11.57418357,2000,0,9.785204963,2000,0,9.785204963,2000,0,9.785204963,2000,0,9.785204963,2000
"99",4286,5054,746,194,18,575,1,6.60004066,6.57304066,1,6.557272142,6.530272142,1,6.37115407,6.34415407,1,6.37115407,6.34415407,1,6.393280652,6.366280652,1,6.393280652,6.366280652
"100",5096,6094,1006,247,22,732,0,9.085582745,2000,0,8.848244246,2000,0,900.2913214,2000,0,900.2913214,2000,0,900.2913214,2000,0,900.2913214,2000
"101",4968,5926,973,241,23,698,0,6.597469535,2000,0,6.258999822,2000,0,6.537118301,2000,0,6.537118301,2000,0,6.537118301,2000,0,6.537118301,2000
"102",4967,5924,974,241,23,698,0,6.493349035,2000,0,6.770370124,2000,0,6.580593686,2000,0,6.580593686,2000,0,6.580593686,2000,0,6.580593686,2000
"103",4996,5965,985,241,22,706,0,8.544718522,2000,0,14.22671615,2000,0,9.874245976,2000,0,9.874245976,2000,0,9.874245976,2000,0,9.874245976,2000
"104",4957,5913,969,238,22,694,0,21.32827897,2000,0,33.8111185,2000,0,16.54006787,2000,0,16.54006787,2000,0,16.54006787,2000,0,16.54006787,2000
"105",4970,5929,977,238,22,699,0,13.61055787,2000,0,26.20820618,2000,0,13.62449219,2000,0,13.62449219,2000,0,13.62449219,2000,0,13.62449219,2000
"106",4950,5897,970,239,22,697,0,8.401560496,2000,0,10.98100513,2000,0,9.81638402,2000,0,9.81638402,2000,0,9.81638402,2000,0,9.81638402,2000
"107",4933,5875,959,238,22,692,0,9.562598175,2000,0,72.55985398,2000,0,52.19812288,2000,0,52.19812288,2000,0,52.19812288,2000,0,52.19812288,2000
"108",4937,5879,963,238,22,693,0,9.222208677,2000,0,8.761027035,2000,0,8.77592025,2000,0,8.77592025,2000,0,8.77592025,2000,0,8.77592025,2000
"109",4957,5908,969,241,22,698,0,11.57476946,2000,0,8.701693506,2000,0,8.68141627,2000,0,8.68141627,2000,0,8.68141627,2000,0,8.68141627,2000
"110",4930,5871,957,238,22,692,0,10.25246879,2000,0,10.22724858,2000,0,10.20380222,2000,0,10.20380222,2000,0,10.20380222,2000,0,10.20380222,2000
"111",5000,5969,987,241,22,706,0,7.61301197,2000,0,7.524230853,2000,0,7.311194166,2000,0,7.311194166,2000,0,7.311194166,2000,0,7.311194166,2000
"112",5027,6008,993,241,22,712,0,7.653950785,2000,0,7.342785986,2000,0,7.486042712,2000,0,7.486042712,2000,0,7.486042712,2000,0,7.486042712,2000
"113",4950,5902,962,238,22,696,0,10.68115131,2000,0,111.8468269,2000,0,121.504019,2000,0,121.504019,2000,0,121.504019,2000,0,121.504019,2000
"114",823,822,65,41,1,59,1,5.882885905,5.860885905,1,5.882885905,5.860885905,1,5.739463863,5.717463863,1,5.882885905,5.860885905,1,5.882885905,5.860885905,1,5.882885905,5.860885905
"115",3043,3586,625,190,5,384,0,9.831671067,2000,0,8.166378631,2000,0,8.166378631,2000,0,7.987505996,2000,0,8.166378631,2000,0,8.166378631,2000
"116",3036,3575,623,190,5,384,0,243.6996009,2000,0,231.6079208,2000,0,231.6079208,2000,0,237.0443148,2000,0,231.6079208,2000,0,231.6079208,2000
"117",3036,3575,623,190,5,384,0,236.2187652,2000,0,235.7811009,2000,0,235.7811009,2000,0,236.0689089,2000,0,235.7811009,2000,0,235.7811009,2000
"118",3043,3586,625,190,5,384,0,9.877533573,2000,0,8.098301645,2000,0,8.098301645,2000,0,8.305172408,2000,0,8.098301645,2000,0,8.098301645,2000
"119",3030,3565,620,190,5,384,0,9.823736407,2000,0,8.112869219,2000,0,8.112869219,2000,0,8.019257258,2000,0,8.112869219,2000,0,8.112869219,2000
"120",3041,3583,621,190,5,384,0,10.5038767,2000,0,10.28094877,2000,0,10.28094877,2000,0,10.43852126,2000,0,10.28094877,2000,0,10.28094877,2000
"121",3041,3583,621,190,5,384,0,9.368850016,2000,0,10.74777316,2000,0,10.74777316,2000,0,10.44144787,2000,0,10.74777316,2000,0,10.74777316,2000
"122",3034,3571,620,190,5,384,0,8.387241911,2000,0,18.14039374,2000,0,18.14039374,2000,0,17.98281444,2000,0,18.14039374,2000,0,18.14039374,2000
"123",3026,3560,616,190,5,384,0,7.916431324,2000,0,7.873497652,2000,0,7.873497652,2000,0,8.088075464,2000,0,7.873497652,2000,0,7.873497652,2000
"124",3026,3560,616,190,5,384,1,7.848787195,7.817787195,1,8.05282869,8.02182869,1,8.05282869,8.02182869,1,7.961351675,7.930351675,1,8.05282869,8.02182869,1,8.05282869,8.02182869
"125",3043,3585,625,190,5,386,0,12.80103564,2000,0,8.223302223,2000,0,8.223302223,2000,0,8.617691113,2000,0,8.223302223,2000,0,8.223302223,2000
"126",3043,3585,625,190,5,386,0,12.66488969,2000,0,8.138200966,2000,0,8.138200966,2000,0,8.222022362,2000,0,8.138200966,2000,0,8.138200966,2000
"127",3034,3571,620,190,5,384,0,8.620643443,2000,0,17.74642185,2000,0,17.74642185,2000,0,17.97960801,2000,0,17.74642185,2000,0,17.74642185,2000
"128",3041,3583,624,190,5,384,0,15.65591235,2000,0,7.450944142,2000,0,7.450944142,2000,0,7.561353504,2000,0,7.450944142,2000,0,7.450944142,2000
"129",3041,3583,624,190,5,384,0,10.4359906,2000,0,7.357554862,2000,0,7.357554862,2000,0,7.660332341,2000,0,7.357554862,2000,0,7.357554862,2000
"130",3036,3575,623,190,5,384,0,149.5863371,2000,0,149.2396645,2000,0,149.2396645,2000,0,149.880091,2000,0,149.2396645,2000,0,149.2396645,2000
"131",3038,3577,619,190,5,384,0,6.424101767,2000,0,6.932857194,2000,0,6.932857194,2000,0,7.058848554,2000,0,6.932857194,2000,0,6.932857194,2000
"132",3036,3575,623,190,5,384,0,148.6257243,2000,0,138.5983242,2000,0,138.5983242,2000,0,138.1962642,2000,0,138.5983242,2000,0,138.5983242,2000
"133",3056,3605,628,190,5,386,0,9.192570983,2000,0,18.19644866,2000,0,18.19644866,2000,0,17.86960682,2000,0,18.19644866,2000,0,18.19644866,2000
"134",2585,2979,467,148,3,290,0,36.21666343,2000,0,36.18663866,2000,0,36.18663866,2000,0,36.18663866,2000,0,36.18663866,2000,0,36.18663866,2000
"135",2569,2955,461,146,3,288,0,37.13708694,2000,0,37.14327758,2000,0,37.14327758,2000,0,37.14327758,2000,0,37.14327758,2000,0,37.14327758,2000
"136",4161,5080,963,238,14,544,0,12.23712215,2000,0,12.20168085,2000,0,12.20168085,2000,0,12.20168085,2000,0,12.12838645,2000,0,12.20168085,2000
"137",3210,3783,665,203,7,419,0,111.7703834,2000,0,900.3069155,2000,0,900.3069155,2000,0,900.3043993,2000,0,900.3069155,2000,0,900.3069155,2000
"138",3202,3771,657,203,7,419,0,900.3300508,2000,0,900.7706527,2000,0,900.7706527,2000,0,900.6394347,2000,0,900.7706527,2000,0,900.7706527,2000
"139",3230,3813,663,203,7,426,0,900.3434504,2000,0,900.3176609,2000,0,900.3176609,2000,0,900.3288864,2000,0,900.3176609,2000,0,900.3176609,2000
"140",3232,3818,663,203,7,426,0,900.3201185,2000,0,900.313514,2000,0,900.313514,2000,0,900.3106624,2000,0,900.313514,2000,0,900.313514,2000
"141",3217,3793,659,203,7,423,0,14.73821557,2000,0,124.1417114,2000,0,124.1417114,2000,0,124.3197231,2000,0,124.1417114,2000,0,124.1417114,2000
"142",3871,4745,868,220,9,537,0,11.46216462,2000,0,900.3037939,2000,0,900.3037939,2000,0,900.3037939,2000,0,900.3037939,2000,0,900.3037939,2000
"143",3854,4719,861,220,9,532,0,13.75333928,2000,0,900.2978334,2000,0,900.2978334,2000,0,900.2978334,2000,0,900.2978334,2000,0,900.2978334,2000
"144",3856,4722,862,220,9,532,0,12.6536307,2000,0,900.307045,2000,0,900.307045,2000,0,900.307045,2000,0,900.307045,2000,0,900.307045,2000
"145",3882,4761,872,220,9,540,0,11.08157174,2000,0,900.3026438,2000,0,900.3026438,2000,0,900.3026438,2000,0,900.3026438,2000,0,900.3026438,2000
"146",3962,4867,885,224,10,555,0,12.01251576,2000,0,7.971529928,2000,0,7.971529928,2000,0,7.971529928,2000,0,7.971529928,2000,0,7.971529928,2000
"147",3877,4753,872,220,10,532,0,900.3550587,2000,0,900.3340844,2000,0,900.3340844,2000,0,900.3340844,2000,0,900.3340844,2000,0,900.3340844,2000
"148",3864,4733,866,220,10,532,0,900.3417213,2000,0,900.3352455,2000,0,900.3352455,2000,0,900.3352455,2000,0,900.3352455,2000,0,900.3352455,2000
"149",3864,4733,866,220,10,532,0,886.8819198,2000,0,286.8962761,2000,0,286.8962761,2000,0,286.8962761,2000,0,286.8962761,2000,0,286.8962761,2000
"150",3897,4780,875,221,10,535,0,15.35197471,2000,1,266.2750532,266.2480532,1,266.2750532,266.2480532,1,266.2750532,266.2480532,1,266.2750532,266.2480532,1,266.2750532,266.2480532
"151",3208,3779,660,203,7,419,0,107.9365712,2000,0,900.3699947,2000,0,900.3699947,2000,0,900.329273,2000,0,900.3699947,2000,0,900.3699947,2000
"152",3209,3781,661,203,7,419,0,110.1843385,2000,0,900.3213548,2000,0,900.3213548,2000,0,900.3274977,2000,0,900.3213548,2000,0,900.3213548,2000
"153",3949,4616,631,164,18,504,0,6.80155827,2000,0,6.788308055,2000,0,6.802132784,2000,0,6.802132784,2000,0,6.72175225,2000,0,6.72175225,2000
"154",4839,6082,1185,267,14,649,0,20.61525567,2000,0,8.612682407,2000,0,8.572147354,2000,0,8.572147354,2000,0,8.797176729,2000,0,8.797176729,2000
"155",4818,6049,1175,267,14,646,0,20.37629631,2000,0,8.706690522,2000,0,8.5082206,2000,0,8.5082206,2000,0,8.564270723,2000,0,8.564270723,2000
"156",4702,5888,1127,263,14,626,0,20.21322341,2000,0,8.684346866,2000,0,8.704094824,2000,0,8.704094824,2000,0,8.765684944,2000,0,8.765684944,2000
"157",3123,3679,634,195,5,400,0,8.22711649,2000,0,7.81118563,2000,0,7.81118563,2000,0,7.743191924,2000,0,7.81118563,2000,0,7.81118563,2000
"158",4810,6042,1171,267,14,645,0,20.10482061,2000,0,8.671015059,2000,0,8.300104399,2000,0,8.300104399,2000,0,8.821875176,2000,0,8.821875176,2000
"159",839,841,66,43,1,62,1,11.4438172,11.4208172,1,11.4438172,11.4208172,1,11.06607844,11.04307844,1,11.4438172,11.4208172,1,11.4438172,11.4208172,1,11.4438172,11.4208172
"160",2974,3487,593,178,5,368,1,11.06841699,11.03741699,1,11.04750676,11.01650676,1,11.04750676,11.01650676,1,11.12249057,11.09149057,1,11.04750676,11.01650676,1,11.04750676,11.01650676
"161",4923,6120,1181,286,14,744,0,75.43958506,2000,0,48.62042611,2000,0,48.63504911,2000,0,48.63504911,2000,0,29.3862528,2000,0,29.3862528,2000
"162",4687,5790,1105,268,14,686,1,8.784099092,8.748099092,1,8.966202069,8.930202069,1,9.089405669,9.053405669,1,9.089405669,9.053405669,1,8.888340097,8.852340097,1,8.888340097,8.852340097
"163",4921,6117,1188,286,14,740,0,165.7052825,2000,0,489.8979174,2000,0,489.1667974,2000,0,489.1667974,2000,0,900.3888806,2000,0,900.3888806,2000
