NoAffS,VL,VC,Time,Result,FTime,FResult,GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
726.0,4676.0,302.0,,0.0,53.74,1.0,0.32688588007736946,0.8334838903944595,0.7407407407407407,0,0.0,0.14125362593012994,1.0
425.0,4550.0,304.0,,0.0,164.03,1.0,0.035783365570599614,0.7955435109906654,0.7469135802469136,0,0.0,0.8367385546727205,1.0
1301.0,4266.0,300.0,,0.0,39.32,1.0,0.8829787234042553,0.7100271002710027,0.7345679012345679,0,0.0,0.050321604237608786,1.0
573.0,3266.0,212.0,,0.0,189.92,1.0,0.17891682785299806,0.40891297801866905,0.46296296296296297,0,0.0,1.0,1.0
1345.0,4064.0,276.0,,0.0,41.44,1.0,0.925531914893617,0.6492020475760313,0.6604938271604939,0,0.0,0.06369025097742463,1.0
519.0,3295.0,208.0,,0.0,106.82,1.0,0.12669245647969052,0.4176452875639868,0.4506172839506173,0,0.0,0.47597427166099127,1.0
1240.0,4992.0,342.0,,0.0,44.61,1.0,0.8239845261121856,0.928635953026197,0.8641975308641975,0,0.0,0.08368016143271535,1.0
1372.0,4915.0,344.0,,0.0,39.24,1.0,0.9516441005802708,0.9054501656127673,0.8703703703703703,0,0.0,0.049817127002144045,1.0
825.0,2523.0,126.0,,0.0,61.6,1.0,0.42263056092843326,0.18518518518518517,0.19753086419753085,0,0.0,0.19081851431454158,1.0
1057.0,4559.0,280.0,,0.0,42.34,1.0,0.6470019342359767,0.7982535380909365,0.6728395061728395,0,0.0,0.0693656198764031,1.0
541.0,3298.0,210.0,,0.0,105.21,1.0,0.14796905222437137,0.41854862993074377,0.4567901234567901,0,0.0,0.4658216672972632,1.0
671.0,3092.0,194.0,,0.0,48.95,1.0,0.2736943907156673,0.356519120746763,0.4074074074074074,0,0.0,0.11104805145667805,1.0
1205.0,4992.0,342.0,,0.0,46.38,1.0,0.7901353965183753,0.928635953026197,0.8641975308641975,0,0.0,0.09484172026737296,1.0
496.0,3294.0,208.0,,0.0,107.05,1.0,0.10444874274661509,0.4173441734417344,0.4506172839506173,0,0.0,0.47742464371295246,1.0
389.0,3100.0,184.0,,0.0,153.43,1.0,0.0009671179883945841,0.3589280337247817,0.3765432098765432,0,0.0,0.7698953209736412,1.0
825.0,3137.0,216.0,,0.0,60.41,1.0,0.42263056092843326,0.37006925624811804,0.47530864197530864,0,0.0,0.18331441543700341,1.0
388.0,4245.0,266.0,,0.0,154.08,1.0,0.0,0.7037037037037037,0.6296296296296297,0,0.0,0.7739941985117923,1.0
1395.0,4029.0,270.0,,0.0,41.73,1.0,0.9738878143133463,0.6386630532971996,0.6419753086419753,0,0.0,0.06551898095598435,1.0
1345.0,4064.0,276.0,,0.0,39.23,1.0,0.925531914893617,0.6492020475760313,0.6604938271604939,0,0.0,0.04975406734771092,1.0
965.0,1908.0,62.0,,0.0,31.34,1.0,0.558027079303675,0.0,0.0,0,0.0,0.0,1.0
1356.0,5229.0,386.0,,0.0,33.46,1.0,0.9361702127659575,1.0,1.0,0,0.0,0.013368646739815873,1.0
1422.0,5014.0,354.0,,0.0,35.71,1.0,1.0,0.9352604637157482,0.9012345679012346,0,0.0,0.02755706898726196,1.0
1395.0,5097.0,364.0,,0.0,38.59,1.0,0.9738878143133463,0.960252935862692,0.9320987654320988,0,0.0,0.045718249463992965,1.0
584.0,3215.0,200.0,,0.0,93.34,1.0,0.1895551257253385,0.39355615778380004,0.42592592592592593,0,0.0,0.39096985748518104,1.0
699.0,4547.0,282.0,,0.0,63.52,1.0,0.30077369439071566,0.7946401686239085,0.6790123456790124,0,0.0,0.20292596796569562,1.0
508.0,2349.0,134.0,,0.0,137.55,1.0,0.11605415860735009,0.13279132791327913,0.2222222222222222,0,0.0,0.6697565897338884,1.0
544.0,4578.0,300.0,,0.0,58.78,1.0,0.15087040618955513,0.8039747064137308,0.7345679012345679,0,0.0,0.17303569176440917,1.0
1395.0,6274.0,426.0,,0.0,114.03,1.0,0.2172665047471848,0.8648380700594844,0.885593220338983,0,0.0,0.14907872696817417,1.0
1530.0,4608.0,270.0,,0.0,117.39,1.0,0.24707440936189004,0.5895571711830799,0.5550847457627118,0,0.0,0.15577889447236182,1.0
1560.0,4901.0,304.0,,0.0,114.73,1.0,0.2536983881651579,0.6379709187045605,0.6271186440677966,0,0.0,0.1504745951982133,1.0
1544.0,4723.0,284.0,,0.0,127.62,1.0,0.2501655994700817,0.6085591539986781,0.5847457627118644,0,0.0,0.17617851160564726,1.0
4859.0,3338.0,224.0,,0.0,42.1,1.0,0.9821152572311769,0.37970918704560475,0.4576271186440678,0,0.0,0.005643295844300866,1.0
2035.0,4602.0,260.0,,0.0,68.04,1.0,0.35857805255023184,0.5885657633840052,0.5338983050847458,0,0.0,0.05737018425460637,1.0
1841.0,4624.0,264.0,,0.0,66.67,1.0,0.3157429896224332,0.5922009253139459,0.5423728813559322,0,0.0,0.05463827071867272,1.0
1841.0,4625.0,264.0,,0.0,64.53,1.0,0.3157429896224332,0.5923661599471249,0.5423728813559322,0,0.0,0.050370902129696096,1.0
1578.0,3502.0,156.0,,0.0,74.59,1.0,0.2576727754471186,0.4068076668869795,0.3135593220338983,0,0.0,0.07043152269282922,1.0
1366.0,6274.0,426.0,,0.0,122.99,1.0,0.21086332523735923,0.8648380700594844,0.885593220338983,0,0.0,0.16694584031267448,1.0
1310.0,6086.0,426.0,,0.0,114.99,1.0,0.19849856480459263,0.833773959021811,0.885593220338983,0,0.0,0.15099306054079922,1.0
3383.0,4033.0,236.0,,0.0,58.3,1.0,0.6562155001103996,0.49454725710508923,0.4830508474576271,0,0.0,0.03794767488234824,1.0
411.0,6125.0,396.0,,0.0,488.2,1.0,0.0,0.8402181097157965,0.8220338983050848,0,0.0,0.8952101778734944,1.0
1616.0,5268.0,340.0,,0.0,77.78,1.0,0.26606314859792446,0.6986120290812955,0.7033898305084746,0,0.0,0.07679269362686447,1.0
4940.0,5604.0,364.0,,0.0,40.31,1.0,1.0,0.7541308658294779,0.7542372881355932,0,0.0,0.0020738613703437806,1.0
4782.0,5626.0,368.0,,0.0,39.58,1.0,0.9651137116361228,0.7577660277594184,0.7627118644067796,0,0.0,0.0006181702161601562,1.0
1644.0,2152.0,74.0,,0.0,78.45,1.0,0.2722455288143078,0.18374091209517515,0.13983050847457626,0,0.0,0.07812873893275903,1.0
1453.0,6056.0,420.0,,0.0,127.56,1.0,0.23007286376683594,0.8288169200264376,0.8728813559322034,0,0.0,0.17605886575735819,1.0
1515.0,4356.0,216.0,,0.0,89.49,1.0,0.24376241996025613,0.5479180436219432,0.4406779661016949,0,0.0,0.10014357501794685,1.0
1530.0,5854.0,384.0,,0.0,122.37,1.0,0.24707440936189004,0.7954395241242564,0.7966101694915254,0,0.0,0.16570949988035413,1.0
4832.0,5208.0,346.0,,0.0,39.27,1.0,0.9761536763082358,0.6886979510905485,0.7161016949152542,0,0.0,0.0,1.0
1772.0,4097.0,234.0,,0.0,78.4,1.0,0.3005078383749172,0.5051222736285526,0.4788135593220339,0,0.0,0.07802903405918482,1.0
1542.0,4516.0,274.0,,0.0,77.42,1.0,0.24972400088319718,0.5743555849306015,0.5635593220338984,0,0.0,0.07607481853713009,1.0
1749.0,1040.0,8.0,,0.0,76.76,1.0,0.2954294546257452,0.0,0.0,0,0.0,0.07475871420595039,1.0
1935.0,3990.0,198.0,,0.0,79.81,1.0,0.33649812320600575,0.4874421678783873,0.4025423728813559,0,0.0,0.08084071149397783,1.0
1684.0,5076.0,322.0,,0.0,113.61,1.0,0.28107750055199826,0.6668869795109055,0.6652542372881356,0,0.0,0.14824120603015076,1.0
4867.0,3086.0,208.0,,0.0,39.94,1.0,0.983881651578715,0.33807005948446794,0.423728813559322,0,0.0,0.0013360453058945414,1.0
462.0,7092.0,480.0,,0.0,540.75,1.0,0.011260763965555311,1.0,1.0,0,0.0,1.0,1.0
4443.0,4995.0,326.0,,0.0,43.08,1.0,0.8902627511591963,0.6535029742233972,0.673728813559322,0,0.0,0.007597511366355577,1.0
2016.0,3900.0,196.0,,0.0,75.7,1.0,0.3543828659748289,0.47257105089226703,0.3983050847457627,0,0.0,0.07264497088617691,1.0
2142.0,4825.0,286.0,,0.0,44.48,1.0,0.34839378238341967,0.5846660395108184,0.5560538116591929,0,0.0,0.03644373247897475,1.0
1012.0,4746.0,274.0,,0.0,56.51,1.0,0.11419689119170985,0.5722797115083098,0.5291479820627802,0,0.0,0.10526918015904797,1.0
645.0,4280.0,234.0,,0.0,94.57,1.0,0.038134715025906735,0.4992160551897146,0.43946188340807174,0,0.0,0.32301619085760047,1.0
767.0,7132.0,454.0,,0.0,67.71,1.0,0.06341968911917098,0.9463781749764817,0.9327354260089686,0,0.0,0.16934607242977281,1.0
586.0,6239.0,400.0,,0.0,64.53,1.0,0.025906735751295335,0.806365631859517,0.8116591928251121,0,0.0,0.1511528119457635,1.0
3762.0,4991.0,292.0,,0.0,62.94,1.0,0.6841450777202073,0.6106930072122922,0.5695067264573991,0,0.0,0.14205618170375878,1.0
730.0,7032.0,442.0,,0.0,63.99,1.0,0.05575129533678756,0.9306992787707745,0.905829596412556,0,0.0,0.14806339035413926,1.0
1126.0,4814.0,276.0,,0.0,51.09,1.0,0.1378238341968912,0.5829413609281907,0.5336322869955157,0,0.0,0.07426054122089366,1.0
3499.0,5663.0,338.0,,0.0,59.29,1.0,0.6296373056994818,0.7160551897146441,0.672645739910314,0,0.0,0.12117398020481719,1.0
1206.0,4747.0,274.0,,0.0,52.37,1.0,0.1544041450777202,0.5724365004703669,0.5291479820627802,0,0.0,0.08158361462326218,1.0
1239.0,4747.0,274.0,,0.0,47.63,1.0,0.16124352331606218,0.5724365004703669,0.5291479820627802,0,0.0,0.05446535843011615,1.0
461.0,5535.0,314.0,,0.0,88.67,1.0,0.0,0.695986202571339,0.6188340807174888,0,0.0,0.28926139939355794,1.0
877.0,5549.0,322.0,,0.0,59.29,1.0,0.08621761658031088,0.6981812480401379,0.6367713004484304,0,0.0,0.12117398020481719,1.0
4742.0,6317.0,388.0,,0.0,55.54,1.0,0.8872538860103627,0.8185951708999687,0.7847533632286996,0,0.0,0.09971966359631557,1.0
905.0,5533.0,316.0,,0.0,59.3,1.0,0.09202072538860104,0.6956726246472248,0.6233183856502242,0,0.0,0.12123119171577319,1.0
1358.0,5970.0,336.0,,0.0,51.25,1.0,0.18590673575129535,0.764189401066165,0.6681614349775785,0,0.0,0.07517592539618971,1.0
1683.0,7474.0,484.0,,0.0,41.81,1.0,0.2532642487046632,1.0,1.0,0,0.0,0.021168259053721623,1.0
805.0,7322.0,474.0,,0.0,58.76,1.0,0.07129533678756476,0.9761680777673252,0.9775784753363229,0,0.0,0.11814177012414896,1.0
1068.0,5926.0,372.0,,0.0,57.83,1.0,0.12580310880829015,0.7572906867356538,0.7488789237668162,0,0.0,0.11282109960524056,1.0
2650.0,5213.0,310.0,,0.0,40.27,1.0,0.45367875647668393,0.6455001567889621,0.6098654708520179,0,0.0,0.01235768636649696,1.0
1755.0,6003.0,348.0,,0.0,61.16,1.0,0.2681865284974093,0.7693634368140483,0.695067264573991,0,0.0,0.13187253275358998,1.0
2048.0,5542.0,350.0,,0.0,38.51,1.0,0.3289119170984456,0.6970837253057385,0.6995515695067265,0,0.0,0.0022884604382401655,1.0
3499.0,5826.0,352.0,,0.0,56.12,1.0,0.6296373056994818,0.7416117905299467,0.7040358744394619,0,0.0,0.1030379312317638,1.0
1357.0,3134.0,174.0,,0.0,212.9,1.0,0.18569948186528498,0.3195359046723111,0.30493273542600896,0,0.0,1.0,1.0
2160.0,5736.0,354.0,,0.0,38.11,1.0,0.3521243523316062,0.7275007839448103,0.7085201793721974,0,0.0,0.0,1.0
961.0,6571.0,416.0,,0.0,59.66,1.0,0.10362694300518134,0.8584195672624647,0.8475336322869955,0,0.0,0.12329080611018933,1.0
5286.0,6430.0,398.0,,0.0,59.37,1.0,1.0,0.8363123236124177,0.8071748878923767,0,0.0,0.12163167229246521,1.0
737.0,2787.0,84.0,,0.0,81.12,1.0,0.0572020725388601,0.2651301348385074,0.1031390134529148,0,0.0,0.2460667086217747,1.0
2090.0,7466.0,484.0,,0.0,121.93,1.0,0.3376165803108808,0.9987456883035434,1.0,0,0.0,0.47954688483322844,1.0
2738.0,1096.0,38.0,,0.0,40.64,1.0,0.4719170984455959,0.0,0.0,0,0.0,0.014474512271869105,1.0
1207.0,6503.0,456.0,,0.0,37.1,1.0,0.7028423772609819,0.9285091543156059,0.918918918918919,0,0.0,0.05393524389212954,1.0
1337.0,1865.0,48.0,,0.0,32.86,1.0,0.8148148148148148,0.11979075850043593,0.0,0,0.0,0.01809113196381774,1.0
1343.0,6686.0,462.0,,0.0,33.89,1.0,0.8199827734711456,0.9604184829991281,0.9324324324324325,0,0.0,0.026798545946402925,1.0
619.0,3557.0,230.0,,0.0,67.25,1.0,0.19638242894056848,0.414821272885789,0.4099099099099099,0,0.0,0.3088173133823654,1.0
1313.0,6357.0,444.0,,0.0,37.8,1.0,0.7941429801894918,0.9030514385353096,0.8918918918918919,0,0.0,0.059852903880294184,1.0
619.0,3719.0,252.0,,0.0,66.2,1.0,0.19638242894056848,0.44306887532693984,0.4594594594594595,0,0.0,0.2999408234001184,1.0
883.0,6900.0,490.0,,0.0,38.55,1.0,0.42377260981912146,0.9977332170880558,0.9954954954954955,0,0.0,0.06619325386761349,1.0
789.0,3557.0,184.0,,0.0,49.14,1.0,0.34280792420327305,0.414821272885789,0.3063063063063063,0,0.0,0.15571899568856204,1.0
802.0,6683.0,480.0,,0.0,68.19,1.0,0.35400516795865633,0.959895379250218,0.972972972972973,0,0.0,0.31676388536647226,1.0
957.0,6690.0,464.0,,0.0,36.6,1.0,0.48751076658053405,0.9611159546643417,0.9369369369369369,0,0.0,0.04970834390058334,1.0
720.0,6340.0,386.0,,0.0,48.05,1.0,0.2833763996554694,0.9000871839581517,0.7612612612612613,0,0.0,0.14650435370699127,1.0
1337.0,5901.0,378.0,,0.0,31.71,1.0,0.8148148148148148,0.8235396687009591,0.7432432432432432,0,0.0,0.008369261983261494,1.0
1522.0,1178.0,56.0,,0.0,31.55,1.0,0.9741602067183462,0.0,0.018018018018018018,0,0.0,0.007016653985966708,1.0
642.0,3718.0,254.0,,0.0,72.55,1.0,0.21619293712316967,0.44289450741063646,0.46396396396396394,0,0.0,0.3536224532927551,1.0
1297.0,5650.0,356.0,,0.0,34.56,1.0,0.7803617571059431,0.7797733217088055,0.6936936936936937,0,0.0,0.03246259193507485,1.0
1164.0,6690.0,464.0,,0.0,37.15,1.0,0.6658053402239449,0.9611159546643417,0.9369369369369369,0,0.0,0.054357933891284134,1.0
391.0,2348.0,142.0,,0.0,133.85,1.0,0.0,0.2040104620749782,0.21171171171171171,0,0.0,0.8718403922563193,1.0
1444.0,6913.0,492.0,,0.0,30.74,1.0,0.9069767441860465,1.0,1.0,0,0.0,0.0001690759996618444,1.0
658.0,3609.0,232.0,,0.0,54.79,1.0,0.22997416020671835,0.4238884045335658,0.4144144144144144,0,0.0,0.20348296559303408,1.0
464.0,3498.0,242.0,,0.0,133.53,1.0,0.06287683031869079,0.4045335658238884,0.4369369369369369,0,0.0,0.8691351762617298,1.0
1262.0,6357.0,444.0,,0.0,33.23,1.0,0.7502153316106804,0.9030514385353096,0.8918918918918919,0,0.0,0.021219037957561908,1.0
607.0,3771.0,254.0,,0.0,55.71,1.0,0.18604651162790697,0.4521360069747167,0.46396396396396394,0,0.0,0.2112604615774791,1.0
640.0,3670.0,240.0,,0.0,57.43,1.0,0.2144702842377261,0.43452484742807324,0.43243243243243246,0,0.0,0.22580099754839802,1.0
1552.0,4423.0,274.0,,0.0,30.72,1.0,1.0,0.5658238884045336,0.509009009009009,0,0.0,0.0,1.0
464.0,1390.0,70.0,,0.0,135.71,1.0,0.06287683031869079,0.03696599825632084,0.04954954954954955,0,0.0,0.8875644602248712,1.0
1187.0,3825.0,268.0,,0.0,33.28,1.0,0.6856158484065461,0.46155187445510026,0.4954954954954955,0,0.0,0.021641727956716563,1.0
464.0,3498.0,242.0,,0.0,149.01,1.0,0.06287683031869079,0.4045335658238884,0.4369369369369369,0,0.0,1.0,1.0
584.0,3771.0,254.0,,0.0,57.4,1.0,0.16623600344530576,0.4521360069747167,0.46396396396396394,0,0.0,0.22554738354890524,1.0
658.0,3771.0,254.0,,0.0,56.14,1.0,0.22997416020671835,0.4521360069747167,0.46396396396396394,0,0.0,0.21489559557020885,1.0
1507.0,3115.0,150.0,,0.0,33.31,1.0,0.9612403100775194,0.3377506538796861,0.22972972972972974,0,0.0,0.021895341956209347,1.0
1282.0,1620.0,162.0,,0.0,58.0,1.0,0.0,0.9786910197869102,0.9397590361445783,0,0.0,0.037828252976441774,1.0
2485.0,1254.0,118.0,,0.0,56.29,1.0,0.4802395209580838,0.4216133942161339,0.6746987951807228,0,0.0,0.03301528328970699,1.0
1415.0,1589.0,156.0,,0.0,55.68,1.0,0.0530938123752495,0.9315068493150684,0.9036144578313253,0,0.0,0.03129837597455599,1.0
1616.0,1576.0,154.0,,0.0,53.21,1.0,0.13333333333333333,0.9117199391171994,0.891566265060241,0,0.0,0.02434630864927242,1.0
2398.0,977.0,6.0,,0.0,58.27,1.0,0.44550898203592815,0.0,0.0,0,0.0,0.038588195558557796,1.0
1363.0,1458.0,116.0,,0.0,107.92,1.0,0.032335329341317366,0.7321156773211568,0.6626506024096386,0,0.0,0.17833319260322553,1.0
2537.0,977.0,6.0,,0.0,74.98,1.0,0.500998003992016,0.0,0.0,0,0.0,0.08562019758507135,1.0
1347.0,1580.0,166.0,,0.0,141.04,1.0,0.02594810379241517,0.9178082191780822,0.963855421686747,0,0.0,0.271552816009457,1.0
1701.0,1570.0,146.0,,0.0,50.81,1.0,0.16726546906187625,0.9025875190258752,0.8433734939759037,0,0.0,0.01759126347490782,1.0
1863.0,1605.0,164.0,,0.0,391.21,1.0,0.23193612774451097,0.9558599695585996,0.9518072289156626,0,0.0,0.9756818373722873,1.0
2455.0,1434.0,148.0,,0.0,74.87,1.0,0.4682634730538922,0.69558599695586,0.8554216867469879,0,0.0,0.08531059134791297,1.0
2515.0,1452.0,150.0,,0.0,73.59,1.0,0.49221556886227547,0.7229832572298326,0.8674698795180723,0,0.0,0.08170790058825185,1.0
1579.0,1568.0,146.0,,0.0,44.56,1.0,0.118562874251497,0.8995433789954338,0.8433734939759037,0,0.0,0.0,1.0
1767.0,1570.0,146.0,,0.0,52.38,1.0,0.1936127744510978,0.9025875190258752,0.8433734939759037,0,0.0,0.022010188859804665,1.0
2185.0,1325.0,116.0,,0.0,232.45,1.0,0.36047904191616764,0.5296803652968036,0.6626506024096386,0,0.0,0.5288355990880689,1.0
1450.0,1332.0,116.0,,0.0,109.41,1.0,0.06706586826347305,0.5403348554033486,0.6626506024096386,0,0.0,0.18252694981564352,1.0
1553.0,1577.0,158.0,,0.0,266.49,1.0,0.10818363273453094,0.91324200913242,0.9156626506024096,0,0.0,0.6246446564778069,1.0
1854.0,1617.0,168.0,,0.0,48.51,1.0,0.2283433133732535,0.974124809741248,0.9759036144578314,0,0.0,0.01111767851614173,1.0
1780.0,1620.0,164.0,,0.0,50.74,1.0,0.19880239520958085,0.9786910197869102,0.9518072289156626,0,0.0,0.01739424132398885,1.0
2090.0,1068.0,50.0,,0.0,233.27,1.0,0.32255489021956085,0.1385083713850837,0.26506024096385544,0,0.0,0.5311435728559768,1.0
1599.0,1399.0,136.0,,0.0,85.04,1.0,0.12654690618762476,0.6423135464231354,0.7831325301204819,0,0.0,0.11393509527428299,1.0
2002.0,1634.0,172.0,,0.0,67.77,1.0,0.2874251497005988,1.0,1.0,0,0.0,0.06532691604041767,1.0
1552.0,1300.0,72.0,,0.0,139.74,1.0,0.10778443113772455,0.4916286149162861,0.39759036144578314,0,0.0,0.26789383320667626,1.0
2359.0,1447.0,150.0,,0.0,73.46,1.0,0.429940119760479,0.715372907153729,0.8674698795180723,0,0.0,0.08134200230797374,1.0
1924.0,1560.0,140.0,,0.0,66.74,1.0,0.2562874251497006,0.8873668188736682,0.8072289156626506,0,0.0,0.06242787581975286,1.0
3787.0,1268.0,108.0,,0.0,85.02,1.0,1.0,0.4429223744292237,0.6144578313253012,0,0.0,0.11387880323116326,1.0
2347.0,1515.0,122.0,,0.0,399.85,1.0,0.4251497005988024,0.8188736681887366,0.6987951807228916,0,0.0,1.0,1.0
2467.0,1433.0,146.0,,0.0,75.76,1.0,0.47305389221556887,0.6940639269406392,0.8433734939759037,0,0.0,0.08781558726673985,1.0
2483.0,1413.0,142.0,,0.0,73.82,1.0,0.47944111776447107,0.6636225266362252,0.8192771084337349,0,0.0,0.08235525908412843,1.0
1330.0,1449.0,106.0,,0.0,46.58,1.0,0.019161676646706587,0.7184170471841704,0.6024096385542169,0,0.0,0.005685496355090197,1.0
1879.0,1252.0,64.0,,0.0,42.2,1.0,0.16584374092361312,0.5559322033898305,0.2786885245901639,0,0.0,0.01024162389712243,1.0
2247.0,1496.0,142.0,,0.0,181.4,1.0,0.2727272727272727,0.9694915254237289,0.9180327868852459,0,0.0,0.1707859985006632,1.0
1751.0,1491.0,146.0,,0.0,39.63,1.0,0.12866686029625327,0.9610169491525423,0.9508196721311475,0,0.0,0.00727755031428407,1.0
1829.0,924.0,30.0,,0.0,34.03,1.0,0.1513215219285507,0.0,0.0,0,0.0,0.0008188685773600149,1.0
2704.0,1465.0,150.0,,0.0,168.88,1.0,0.4054603543421435,0.9169491525423729,0.9836065573770492,0,0.0,0.15634623147454013,1.0
2826.0,1498.0,152.0,,0.0,231.34,1.0,0.44089456869009586,0.9728813559322034,1.0,0,0.0,0.22838359956173235,1.0
1543.0,1453.0,132.0,,0.0,52.13,1.0,0.0682544292767935,0.8966101694915254,0.8360655737704918,0,0.0,0.02169425061991812,1.0
2408.0,1439.0,132.0,,0.0,55.54,1.0,0.3194888178913738,0.8728813559322034,0.8360655737704918,0,0.0,0.02562712646329508,1.0
1814.0,1460.0,128.0,,0.0,41.42,1.0,0.14696485623003194,0.9084745762711864,0.8032786885245902,0,0.0,0.009342021798050864,1.0
2720.0,1184.0,66.0,,0.0,80.16,1.0,0.41010746442056345,0.4406779661016949,0.29508196721311475,0,0.0,0.0540222593852719,1.0
2748.0,1092.0,68.0,,0.0,900.27,0.0,0.41823990705779845,0.2847457627118644,0.3114754098360656,0,0.0,0.9998846663975549,0.0
2566.0,1352.0,104.0,,0.0,52.97,1.0,0.36537902991577115,0.7254237288135593,0.6065573770491803,0,0.0,0.02266305288045672,1.0
2402.0,1259.0,112.0,,0.0,54.16,1.0,0.3177461516119663,0.5677966101694916,0.6721311475409836,0,0.0,0.02403552274955308,1.0
1841.0,1376.0,108.0,,0.0,40.79,1.0,0.15480685448736567,0.7661016949152543,0.639344262295082,0,0.0,0.008615420102646905,1.0
1765.0,1036.0,50.0,,0.0,43.1,1.0,0.13273308161487074,0.18983050847457628,0.16393442622950818,0,0.0,0.011279626319128079,1.0
4751.0,1514.0,152.0,,0.0,33.78,1.0,1.0,1.0,1.0,0,0.0,0.0005305345712473339,1.0
3247.0,1416.0,126.0,,0.0,174.14,1.0,0.5631716526285216,0.8338983050847457,0.7868852459016393,0,0.0,0.16241277896315093,1.0
1983.0,1227.0,100.0,,0.0,34.49,1.0,0.19604995643334303,0.5135593220338983,0.5737704918032787,0,0.0,0.0013494031486073488,1.0
2525.0,1509.0,152.0,,0.0,53.03,1.0,0.3534708103398199,0.9915254237288136,1.0,0,0.0,0.022732253041923767,1.0
1800.0,1491.0,146.0,,0.0,40.08,1.0,0.14289863491141447,0.9610169491525423,0.9508196721311475,0,0.0,0.00779655152528689,1.0
4720.0,1486.0,138.0,,0.0,33.32,1.0,0.9909962242230613,0.9525423728813559,0.8852459016393442,0,0.0,0.0,1.0
1677.0,1420.0,122.0,,0.0,41.39,1.0,0.10717397618356085,0.8406779661016949,0.7540983606557377,0,0.0,0.00930742171731734,1.0
2878.0,1092.0,68.0,,0.0,900.24,0.0,0.4559976764449608,0.2847457627118644,0.3114754098360656,0,0.0,0.9998500663168214,0.0
1729.0,1369.0,108.0,,0.0,40.45,1.0,0.12227708393842579,0.7542372881355932,0.639344262295082,0,0.0,0.008223285854333663,1.0
1547.0,1403.0,120.0,,0.0,83.65,1.0,0.06941620679639848,0.811864406779661,0.7377049180327869,0,0.0,0.05804740211060493,1.0
4736.0,1471.0,130.0,,0.0,33.52,1.0,0.9956433343014812,0.9271186440677966,0.819672131147541,0,0.0,0.00023066720489014803,1.0
2857.0,1414.0,126.0,,0.0,130.81,1.0,0.4498983444670346,0.8305084745762712,0.7868852459016393,0,0.0,0.11243872902370107,1.0
1896.0,1393.0,112.0,,0.0,44.53,1.0,0.17078129538193437,0.7949152542372881,0.6721311475409836,0,0.0,0.012928896834092615,1.0
1308.0,1465.0,128.0,,0.0,900.37,0.0,0.0,0.9169491525423729,0.8032786885245902,0,0.0,1.0,0.0
1782.0,1457.0,132.0,,0.0,42.77,1.0,0.137670636073192,0.9033898305084745,0.8360655737704918,0,0.0,0.010899025431059342,1.0
2786.0,1187.0,66.0,,0.0,129.11,1.0,0.5213611525086935,0.2926829268292683,0.14893617021276595,0,0.0,0.1108728237057535,1.0
2644.0,1428.0,130.0,,0.0,55.15,1.0,0.4860904123199205,0.8270509977827051,0.8297872340425532,0,0.0,0.02559667934970598,1.0
2604.0,1428.0,130.0,,0.0,53.18,1.0,0.4761549925484352,0.8270509977827051,0.8297872340425532,0,0.0,0.023325262308313152,1.0
1858.0,1427.0,130.0,,0.0,41.65,1.0,0.2908594138102335,0.8248337028824834,0.8297872340425532,0,0.0,0.010031131096506395,1.0
4713.0,1483.0,138.0,,0.0,32.95,1.0,1.0,0.9490022172949002,0.9148936170212766,0,0.0,0.0,1.0
2079.0,1252.0,64.0,,0.0,43.41,1.0,0.34575260804769004,0.43680709534368073,0.1276595744680851,0,0.0,0.012060417387293893,1.0
1739.0,1491.0,146.0,,0.0,38.99,1.0,0.26130153999006456,0.9667405764966741,1.0,0,0.0,0.006964141588838925,1.0
1612.0,1403.0,120.0,,0.0,82.75,1.0,0.2297565822155986,0.7716186252771619,0.723404255319149,0,0.0,0.0574195780006918,1.0
3226.0,1136.0,78.0,,0.0,172.95,1.0,0.6306507699950323,0.17960088691796008,0.2765957446808511,0,0.0,0.16142050040355127,1.0
2514.0,1387.0,112.0,,0.0,54.3,1.0,0.45380029806259314,0.7361419068736141,0.6382978723404256,0,0.0,0.02461662631154156,1.0
1729.0,1467.0,136.0,,0.0,41.54,1.0,0.25881768504719327,0.9135254988913526,0.8936170212765957,0,0.0,0.009904300703332177,1.0
2392.0,1432.0,120.0,,0.0,181.99,1.0,0.42349726775956287,0.835920177383592,0.723404255319149,0,0.0,0.17184365271532345,1.0
1453.0,1055.0,52.0,,0.0,52.11,1.0,0.19026328862394437,0.0,0.0,0,0.0,0.022091548483800297,1.0
1879.0,1385.0,110.0,,0.0,41.32,1.0,0.29607550919026326,0.7317073170731707,0.6170212765957447,0,0.0,0.00965063991698374,1.0
1745.0,1491.0,146.0,,0.0,40.01,1.0,0.2627918529557874,0.9667405764966741,1.0,0,0.0,0.008140205234636223,1.0
687.0,1502.0,138.0,,0.0,768.11,1.0,0.0,0.991130820399113,0.9148936170212766,0,0.0,0.8476421076905338,1.0
1543.0,1467.0,138.0,,0.0,54.03,1.0,0.21261798310978638,0.9135254988913526,0.9148936170212766,0,0.0,0.024305315346477573,1.0
2441.0,1295.0,90.0,,0.0,180.78,1.0,0.4356681569796324,0.532150776053215,0.40425531914893614,0,0.0,0.170448518390407,1.0
1883.0,1380.0,114.0,,0.0,42.14,1.0,0.29706905116741184,0.720620842572062,0.6595744680851063,0,0.0,0.010596102847918827,1.0
