NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
148,864,892,27.94,0,,,46,23346,2173,1197.0,4,3735,26441,26.02,0.09,98,2.13,0.514,0.713,0.815,1488,318,79,3.87,204,118,0.03,249,43,1037
52,1177,1092,28.01,0,,,18,244200,38139,386.0,2,44779,283108,21.44,0.12,33,1.94,0.886,0.971,0.998,138143,1349,21,3.076,202,35,0.0,2307,1059,1383
154,767,844,28.01,0,,,48,13468,493,1261.0,4,1925,15045,26.27,0.08,102,2.13,0.257,0.633,0.771,931,187,58,3.758,204,66,0.03,249,56,926
142,921,976,27.66,0,,,45,14608,492,1056.0,4,2580,16187,23.47,0.09,94,2.14,0.771,0.76,0.892,1292,225,57,3.879,204,81,0.03,249,61,1128
148,898,978,27.96,0,,,47,17088,730,1024.0,4,3350,18986,21.79,0.09,98,2.13,0.6,0.741,0.894,1609,895,59,3.823,204,82,0.02,260,123,1112
121,1126,1042,27.93,0,,,38,40475,5336,826.0,4,6576,46537,21.74,0.11,80,2.16,0.886,0.929,0.952,19119,680,107,3.954,204,183,0.02,249,89,1282
58,1172,1088,28.03,0,,,19,249547,39012,408.0,2,45789,289266,21.47,0.11,37,1.95,0.829,0.967,0.995,134623,1440,22,2.987,202,36,0.0,2307,1041,1370
52,1177,1092,28.05,0,,,18,244200,38139,386.0,2,44779,283108,21.44,0.12,33,1.94,0.886,0.971,0.998,138143,1349,21,2.9,202,36,0.0,2307,1059,1383
61,1172,1088,27.99,0,,,20,254487,39821,430.0,2,46724,294952,21.5,0.1,39,1.95,0.829,0.967,0.995,135709,1523,23,2.866,202,37,0.0,2307,1026,1370
46,1175,1090,27.97,0,,,16,275927,43588,342.0,2,50669,319145,21.38,0.13,29,1.93,0.886,0.969,0.996,146620,1620,19,2.975,202,34,0.0,249,36,1380
151,956,1004,28.05,0,,,48,16656,1174,1266.0,4,2279,18770,26.38,0.09,100,2.13,0.657,0.789,0.918,1272,239,57,3.691,204,70,0.03,249,49,1158
130,870,892,27.92,0,,,40,21150,2011,1035.0,4,3363,23990,25.88,0.1,86,2.15,0.514,0.718,0.815,1506,252,67,3.773,204,66,0.02,249,44,1037
118,1120,1040,28.02,0,,,37,32863,4117,954.0,4,5412,37568,25.78,0.11,78,2.17,0.886,0.924,0.951,8873,510,78,3.958,204,128,0.02,249,39,1299
49,1172,1088,28.07,0,,,16,232285,36201,342.0,2,42534,269376,21.38,0.13,31,1.94,0.829,0.967,0.995,131365,1143,19,3.014,202,33,0.0,2307,1098,1370
85,1126,1042,28.0,0,,,10,77457,11937,270.0,8,13472,89897,27.0,0.89,68,7.56,0.886,0.929,0.952,21007,3431,146,4.884,210,270,0.02,265,134,1282
55,1175,1090,27.89,0,,,18,246636,38649,386.0,2,45168,285932,21.44,0.11,35,1.94,0.857,0.969,0.996,135848,1414,22,2.785,202,36,0.0,2307,1051,1376
55,1177,1092,27.99,0,,,19,249547,39012,408.0,2,45789,289266,21.47,0.11,35,1.94,0.886,0.971,0.998,138821,1440,22,3.306,202,37,0.0,2307,1041,1383
25,620,790,28.09,0,,,5,210858,33084,100.0,4,38173,243980,20.0,0.8,16,3.2,0.171,0.512,0.722,813,421,12,4.101,203,21,0.0,249,36,813
124,1086,1030,27.96,0,,,39,30428,3718,848.0,4,4718,34864,21.74,0.11,82,2.16,0.771,0.896,0.941,8448,398,81,4.014,204,117,0.02,249,112,1243
154,918,972,28.25,0,,,49,13725,494,1288.0,4,1972,15332,26.29,0.08,102,2.13,0.657,0.757,0.888,1216,193,59,3.811,204,59,0.02,249,56,1111
