NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
7,6290,12022,895.82,0,,,2,207390,36062,46.0,2,27966,243563,23.0,1.0,3,1.5,0.147,0.777,0.926,12041,163,5,431.155,202,14,0.0,3645,320,12041
328,7653,12682,895.87,0,,,109,126433,4832,2408.0,2,20509,138134,22.09,0.02,217,1.99,0.618,0.946,0.977,13998,338,115,375.688,202,138,0.01,3645,504,12978
238,7796,12772,896.4,0,,,80,2725610,460452,1770.0,2,405492,3191815,22.13,0.03,157,1.99,0.912,0.963,0.984,41925,193,85,346.305,202,109,0.0,3645,327,13167
226,7800,12772,896.76,0,,,76,2552652,434326,1682.0,2,364370,3008723,22.13,0.03,149,1.99,0.912,0.964,0.984,45163,185,81,360.2,202,105,0.0,3645,448,13167
229,7799,12772,896.08,0,,,77,2530610,431542,1704.0,2,355900,2989339,22.13,0.03,151,1.99,0.912,0.964,0.984,44031,187,82,351.476,202,106,0.0,3645,484,13167
196,7583,12338,895.9,0,,,65,7091116,1214608,1424.0,2,1082404,8306347,21.91,0.03,129,1.98,0.794,0.937,0.95,30747,13459,67,333.928,202,77,0.0,3645,126,12761
100,8076,12980,898.24,0,,,33,7144219,1216267,736.0,2,1078791,8356802,22.3,0.06,65,1.97,0.824,0.998,1.0,2832535,14757,38,297.944,202,61,0.0,3645,148,
121,8086,12986,896.92,0,,,41,4373912,742615,896.0,2,664574,5118762,21.85,0.05,79,1.98,0.912,0.999,1.0,2821437,22330,44,298.721,202,61,0.0,43602,18685,
196,7918,12818,896.01,0,,,66,7244502,1240855,1446.0,2,1105894,8486045,21.91,0.03,129,1.98,0.912,0.978,0.987,184197,13484,68,330.642,202,78,0.0,3645,126,13346
76,8076,12980,895.99,0,,,25,3827033,647870,544.0,2,579613,4479540,21.76,0.08,49,1.96,0.824,0.998,1.0,2782609,13483,29,358.061,202,45,0.0,43602,21235,
70,8086,12986,895.19,0,,,24,3786205,640649,522.0,2,573335,4431690,21.75,0.09,45,1.96,0.912,0.999,1.0,2817595,12861,27,322.412,202,45,0.0,43602,21454,
241,7684,12374,895.43,0,,,80,9540415,1633672,1754.0,2,1457567,11175882,21.92,0.03,159,1.99,0.824,0.949,0.953,121552,13853,83,265.364,202,93,0.0,3645,124,12880
103,8076,12980,898.95,0,,,34,7181441,1222712,758.0,2,1084562,8400334,22.29,0.06,67,1.97,0.824,0.998,1.0,2832539,15367,39,270.524,202,62,0.0,3645,146,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,8076,12980,899.29,0,,,42,4404154,747875,918.0,2,669284,5154102,21.86,0.05,83,1.98,0.824,0.998,1.0,2792292,22815,45,284.808,202,62,0.0,43602,18562,
91,8076,12980,897.1,0,,,30,7029667,1196440,670.0,2,1061040,8222822,22.33,0.07,59,1.97,0.824,0.998,1.0,2832523,12879,35,280.507,202,58,0.0,3645,149,
118,8086,12986,897.57,0,,,40,4343189,737273,874.0,2,659791,5082858,21.85,0.05,77,1.97,0.912,0.999,1.0,2821211,21837,43,283.804,202,60,0.0,43602,18812,
