NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
1814,319,176,898.12,0,,,89,50910,11192,4789.0,365,10242,66260,53.81,4.1,1360,15.28,1.0,0.952,0.967,1921,140177,50864,939.52,143340,258942,1.87,24,4,323
2400,319,176,419.79,1,,,77,65981,15191,5384.0,451,13138,86176,69.92,5.86,1872,24.31,1.0,0.952,0.967,2293,175312,58205,431.516,188654,329555,1.92,22,5,323
1777,319,176,900.52,0,,,135,43032,9163,7757.0,372,8611,55796,57.46,2.76,1270,9.41,1.0,0.952,0.967,1831,101055,42816,941.165,137350,224460,1.86,16,4,323
1814,319,176,898.27,0,,,89,50910,11192,4789.0,365,10242,66260,53.81,4.1,1360,15.28,1.0,0.952,0.967,1921,140177,50864,956.916,357322,258942,1.87,24,4,323
1795,321,176,898.25,0,,,87,44333,8964,6431.0,384,8939,57139,73.92,4.41,1342,15.43,1.0,0.958,0.967,1821,127969,47167,939.354,184718,263934,1.99,105,23,323
1753,319,176,898.3,0,,,128,38603,7932,7490.0,372,7783,49817,58.52,2.91,1253,9.79,1.0,0.952,0.967,1797,97416,39688,939.254,375469,219048,1.92,11,3,323
1814,319,176,898.24,0,,,89,50880,11184,4789.0,365,10241,66222,53.81,4.1,1360,15.28,1.0,0.952,0.967,1891,140143,50831,947.055,409967,257326,1.91,24,4,323
1536,322,176,898.1,0,,,96,27413,5101,8283.0,316,5475,34874,86.28,3.29,1124,11.71,1.0,0.961,0.967,1769,65074,40702,939.226,323071,275678,2.07,64,24,323
1753,319,176,898.24,0,,,128,38605,7932,7490.0,372,7784,49819,58.52,2.91,1253,9.79,1.0,0.952,0.967,1799,97455,39726,939.451,330871,221233,1.93,11,3,323
1780,319,176,898.15,0,,,138,43786,9314,7799.0,372,8708,56725,56.51,2.7,1270,9.2,1.0,0.952,0.967,1831,101341,42816,955.407,217730,224460,1.86,16,4,323
2400,319,176,417.45,1,,,77,65981,15191,5384.0,451,13138,86176,69.92,5.86,1872,24.31,1.0,0.952,0.967,2293,175312,58205,429.182,188654,329555,1.92,22,5,323
2066,319,176,898.12,0,,,390,63257,14641,13998.0,331,12267,82104,35.89,0.85,1351,3.46,1.0,0.952,0.967,2070,107784,43053,934.442,424391,472558,2.12,43,9,323
1814,319,176,898.34,0,,,89,50910,11192,4789.0,365,10242,66260,53.81,4.1,1360,15.28,1.0,0.952,0.967,1921,140177,50864,940.319,364415,258942,1.87,24,4,323
1458,325,178,898.34,0,,,194,54836,10849,12438.0,333,10084,69608,64.11,1.72,957,4.93,1.0,0.97,0.978,3569,130126,52361,937.127,187707,167541,1.75,111,17,326
2066,319,176,899.39,0,,,390,63184,14623,13998.0,331,12252,82008,35.89,0.85,1351,3.46,1.0,0.952,0.967,1999,107390,42706,935.797,169577,472539,2.12,43,9,323
1814,319,176,898.2,0,,,89,50880,11184,4789.0,365,10241,66222,53.81,4.1,1360,15.28,1.0,0.952,0.967,1891,140143,50831,939.476,337058,257326,1.91,24,4,323
1814,319,176,898.2,0,,,89,50910,11192,4789.0,365,10242,66260,53.81,4.1,1360,15.28,1.0,0.952,0.967,1921,140177,50864,939.577,452032,258942,1.87,24,4,323
