NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
1926,1196,258,26.69,0,,,126,275411,46281,2539.0,0,43556,335194,20.15,0.0,1800,14.29,0.38,0.47,0.299,1292,129963,5336,10.75,279,4326,0.12,430,75,656
4520,1513,402,27.14,0,,,432,239722,32816,8390.0,0,45615,283366,19.42,0.0,4088,9.46,0.457,0.595,0.465,3105,177855,6238,11.428,356,4859,0.17,135,30,966
7601,784,82,26.66,0,,,919,284719,32321,25435.0,0,59544,330255,27.68,0.0,6682,7.27,0.228,0.308,0.095,297,166910,2210,8.289,249,1996,0.08,39,19,233
121,1300,314,26.66,0,,,9,418098,94989,195.0,0,21728,513524,21.67,0.0,112,12.44,0.293,0.511,0.363,4933,6002,176,3.035,207,291,0.01,44,27,701
7935,1167,270,27.16,0,,,961,298829,33981,26664.0,0,62418,346658,27.75,0.0,6974,7.26,0.38,0.459,0.313,1233,175282,2223,8.779,249,2005,0.08,39,19,651
2219,1714,522,26.58,0,,,303,496009,92856,4791.0,0,52802,605886,15.81,0.0,1916,6.32,0.467,0.674,0.604,10025,63617,2481,6.769,396,2598,0.06,301,157,1236
2260,1260,292,26.68,0,,,307,501689,94021,4866.0,0,53277,612813,15.85,0.0,1953,6.36,0.435,0.495,0.338,1041,64656,2490,6.545,399,2598,0.06,301,158,699
4455,1193,250,26.65,0,,,457,191524,25753,15028.0,0,37806,223264,32.88,0.0,3999,8.77,0.38,0.469,0.289,2766,60952,2142,7.19,214,3059,0.13,104,40,645
4281,1572,494,26.51,0,,,263,301360,42167,6002.0,0,57073,356558,22.82,0.0,4018,15.28,0.446,0.618,0.572,2393,257919,6141,12.67,478,4493,0.14,33,8,1150
7524,614,0,26.53,0,,,908,281306,31935,25186.0,0,58831,326298,27.74,0.0,6616,7.29,0.022,0.241,0.0,5,164871,2210,8.778,249,1986,0.08,39,19,5
294,1506,444,26.77,0,,,42,501772,113459,611.0,0,26628,615864,14.55,0.0,252,6.0,0.38,0.592,0.514,30691,5762,111,2.661,207,198,0.01,37,22,1047
4692,1637,526,26.61,0,,,316,293205,40355,6950.0,0,56513,346809,21.99,0.0,4376,13.85,0.446,0.643,0.609,3366,250838,6319,12.386,494,4484,0.14,38,9,1233
2260,1096,192,26.56,0,,,307,501329,93971,4866.0,0,53216,612378,15.85,0.0,1953,6.36,0.337,0.431,0.222,669,64455,2490,6.586,399,2598,0.06,301,158,473
294,1516,444,27.07,0,,,42,532347,120445,611.0,0,28153,653431,14.55,0.0,252,6.0,0.38,0.596,0.514,61262,6044,114,2.983,207,206,0.01,37,22,1060
7920,1014,170,27.21,0,,,959,297870,33845,26599.0,0,62254,345524,27.74,0.0,6961,7.26,0.326,0.399,0.197,837,174727,2215,8.977,249,2005,0.08,39,19,444
