NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
247,2233,1060,22.27,0,,,21,58624,15061,310.0,0,9114,76047,14.76,0.0,226,10.76,0.05,0.135,0.081,4299,4690,337,5.062,209,474,0.04,242,98,1365
1656,1579,126,22.9,0,,,95,138508,22444,1941.0,0,31558,164848,20.43,0.0,1561,16.43,0.037,0.095,0.01,462,62505,1165,5.991,209,1236,0.06,57,32,280
354,1394,54,22.15,0,,,45,112819,28322,489.0,0,18212,145453,10.87,0.0,309,6.87,0.017,0.084,0.004,96,16845,519,8.007,208,604,0.03,165,69,95
9,3380,1996,22.54,0,,,3,66955,18200,18.0,0,10809,85262,6.0,0.0,6,2.0,0.12,0.204,0.153,66446,33,24,0.424,205,48,0.0,88,56,2964
2310,2076,596,22.9,0,,,97,83897,19192,2625.0,0,14241,107229,27.06,0.0,2214,23.06,0.073,0.126,0.046,1620,36120,1101,5.564,209,1140,0.14,58,27,955
374,2416,1136,22.87,0,,,48,122158,30657,528.0,0,19799,157418,11.0,0.0,327,6.96,0.071,0.146,0.087,3297,19143,546,8.076,208,626,0.03,165,69,1561
344,2345,1078,22.52,0,,,44,112254,28170,476.0,0,18118,144726,10.82,0.0,300,6.82,0.062,0.142,0.083,2798,16692,519,7.905,208,600,0.03,165,69,1457
1478,2075,588,22.31,0,,,89,122358,19758,1745.0,0,27747,145670,19.61,0.0,1389,15.61,0.071,0.125,0.045,2435,55852,1176,5.934,209,1292,0.08,57,32,981
564,2174,1010,22.97,0,,,54,73514,20824,726.0,0,9651,96709,13.44,0.0,510,9.44,0.054,0.131,0.078,1896,14230,805,9.373,209,980,0.09,77,34,1247
1683,2071,590,22.54,0,,,97,78362,18120,1986.0,0,13092,100599,20.47,0.0,1587,16.53,0.073,0.125,0.045,1578,31995,1023,5.737,209,1036,0.13,57,25,947
