NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
,5446,930,895.79,0,,,0,163642,11980,,,62862,175822,,,,,0.308,0.664,0.548,163842,,,0.601,202,0,0.0,210,88,4666
17890,2970,784,895.74,0,,,803,2452026,296613,26295.0,0,728232,2803626,32.75,0.0,17087,21.28,0.35,0.362,0.462,5853,2997981,25896,76.114,489,19286,0.06,129,49,2065
15795,3899,1146,895.64,0,,,880,1948688,215622,30181.0,0,585113,2236953,34.3,0.0,14915,16.95,0.485,0.476,0.676,21942,2195567,11875,50.761,432,8547,0.03,1203,58,3205
18968,2935,784,895.26,0,,,552,1597489,205719,21029.0,0,429123,1846034,38.1,0.0,18416,33.36,0.338,0.358,0.462,5317,1973835,14434,49.495,426,9953,0.07,101,31,2059
21993,5579,1052,895.81,0,,,873,1423578,146522,43566.0,0,422612,1621792,49.9,0.0,21120,24.19,0.354,0.681,0.62,16010,1658268,16380,40.256,593,11707,0.06,175,48,4759
18186,3170,842,895.78,0,,,807,1615305,182943,26603.0,0,475477,1858583,32.97,0.0,17379,21.54,0.359,0.387,0.496,7348,2054579,14147,49.235,483,9850,0.05,116,38,2273
7152,2035,336,894.97,0,,,269,474071,32623,19475.0,0,177981,512015,72.4,0.0,6883,25.59,0.359,0.248,0.198,6714,415195,7728,10.444,375,5139,0.04,60,34,1233
6789,1543,214,895.64,0,,,329,463952,31283,21704.0,0,174107,502233,65.97,0.0,6460,19.64,0.338,0.188,0.126,2069,427790,5419,9.764,407,3957,0.03,55,28,792
15795,3899,1146,895.01,0,,,880,1949435,215622,30181.0,0,585362,2237700,34.3,0.0,14915,16.95,0.485,0.476,0.676,22689,2195572,11875,51.324,432,8547,0.03,1203,58,3205
6807,2035,336,895.04,0,,,331,466377,31437,21862.0,0,175048,504826,66.05,0.0,6476,19.56,0.359,0.248,0.198,4252,430625,5419,9.681,407,3957,0.03,55,28,1233
15508,5264,1048,894.9,0,,,384,1503727,204533,17826.0,0,373383,1743438,46.42,0.0,15124,39.39,0.392,0.642,0.618,15665,1424545,21805,38.809,696,14435,0.07,165,42,4475
15795,3893,1142,895.31,0,,,880,1948197,215622,30181.0,0,584940,2236458,34.3,0.0,14915,16.95,0.477,0.475,0.673,21447,2195507,11875,53.536,432,8547,0.03,1203,58,3189
653,5384,922,894.89,0,,,19,133004,7505,956.0,0,55141,140886,50.32,0.0,634,33.37,0.384,0.657,0.544,126613,45539,357,2.605,220,541,0.01,310,112,4712
15795,3386,1012,895.44,0,,,880,1939780,214858,30181.0,0,581348,2227221,34.3,0.0,14915,16.95,0.447,0.413,0.597,12982,2185707,11873,50.957,432,8543,0.03,665,54,2642
